pdb_id,label,chain_id,AF_average_pLDDT,OF_average_pLDDT,EF_average_pLDDT,AF_TM_score,OF_TM_score,EF_TM_score,AF_RMSD,OF_RMSD,EF_RMSD,AF_GDT_TS,OF_GDT_TS,EF_GDT_TS
8GJY,monomer,8GJY:A,91.89909574468084,86.48510638297873,83.70212765957447,0.9176676243765538,0.9109498462297004,0.8975236803414824,2.954089889815413,2.8464271647530794,3.0936867246856927,82.55813953488372,78.99709302325581,76.30813953488372
8AJP,monomer,8AJP:A,95.02038647342997,87.58130434782609,93.18840579710144,0.9874139238253734,0.9577250648952708,0.9863106022166128,0.6018601258789915,1.334922187590353,0.6296668148733735,98.6180904522613,91.95979899497488,97.73869346733669
8OS0,monomer,8OS0:A,86.06366666666666,87.61666666666667,88.63333333333333,0.437218102904294,0.4424997754491581,0.4521986067024896,2.445446657085027,2.5767626856456736,2.341380287803691,75.0,74.16666666666666,76.66666666666667
7YRB,monomer,7YRB:A,88.87144578313253,61.20084337349397,70.93975903614458,0.849437247777914,0.4377091499171014,0.5880289870883216,1.9482771137645027,13.369948711781442,13.896748994655557,85.5421686746988,46.68674698795181,60.5421686746988
8ROM,monomer,8ROM:A,92.25188118811882,91.2560396039604,86.94059405940594,0.9622749789787176,0.9427133452545164,0.95855682020087,1.2577036048512922,1.5915882278335518,1.3412557665707197,93.42783505154638,90.20618556701031,93.1701030927835
8U57,monomer,8U57:A,90.25882758620688,89.26724137931035,82.33103448275862,0.985065606116252,0.9842911749730388,0.9635851757655788,3.615699784132836,3.606643920944125,3.673813256581043,84.34959349593495,83.9430894308943,84.14634146341464
8WSW,monomer,8WSW:A,89.12699669966997,83.6969306930693,84.5049504950495,0.86175499587463,0.8915845020718631,0.8802897174009998,4.018482074116561,3.553400919388962,3.704700271891642,78.46975088967972,81.76156583629893,80.33807829181495
8IYN,monomer,8IYN:A,82.51104575163399,78.16359477124183,72.57516339869281,0.8621640872401097,0.8481077399274506,0.8654626635845898,4.76648052097288,7.072243713408566,4.506738174099364,86.0655737704918,85.24590163934425,86.68032786885246
8KFP,monomer,8KFP:A,74.52392156862746,70.99705882352941,68.37254901960785,0.902101978061676,0.9346676314904724,0.9233945509926668,1.024702803886289,0.8134017321755644,0.9039593643210128,93.75,97.265625,95.703125
9FS7,monomer,9FS7:A,96.13726775956285,92.86284153005464,89.3879781420765,0.9826710897681498,0.9708802405653968,0.9814011518123208,0.7061424676770776,0.9359992198889128,0.7256087875953842,97.65193370165746,95.1657458563536,97.51381215469613
8XB9,monomer,8XB9:A,94.05924050632912,86.65042194092827,82.29957805907173,0.9773244967660536,0.9399594021042358,0.9420428309523656,1.0539267204048286,1.7375089517260676,1.820722664750456,96.83257918552036,90.15837104072398,89.25339366515837
8GJ9,monomer,8GJ9:A,88.40261538461539,78.518,90.23076923076924,0.9408445323746076,0.7304472130573306,0.9405799916871864,0.7270936146645693,4.013251739900149,0.9051954722527668,98.79032258064517,74.59677419354838,98.79032258064517
8Y11,monomer,8Y11:A,94.4835606060606,92.98757575757575,93.51515151515152,0.9926227860571591,0.98534763662636,0.9875583543700356,0.5081878678492422,0.7355798073427999,0.6714046009079059,98.49397590361446,96.6867469879518,97.28915662650603
8JWD,monomer,8JWD:A,87.07810810810811,79.05587837837838,71.83108108108108,0.9373599169109768,0.8749730514714069,0.9002768897616162,1.3146352662969478,2.041720710562806,1.7833645705294618,92.6829268292683,83.53658536585365,86.9918699186992
8ERI,monomer,8ERI:A,88.9526168224299,75.51560747663551,77.6822429906542,0.6456740530060612,0.5072033467003425,0.6437810596637246,6.85442777420477,13.10649099471628,5.099226248924452,59.22330097087378,44.29611650485437,61.771844660194176
8FNA,monomer,8FNA:A,93.98978632478632,91.38192307692309,86.84615384615385,0.9935271291234254,0.9851973648752896,0.9827472390910617,0.4585065074067582,0.7285537888688133,0.874607411603788,99.65116279069767,97.55813953488372,97.7906976744186
8OVQ,monomer,8OVQ:A,78.52021551724138,72.27056034482759,79.28879310344827,0.6208828163818235,0.5981190738441055,0.5346018249120529,6.470207988618609,7.094351113677851,8.140432452973618,53.36538461538461,50.0,44.47115384615385
8XBI,monomer,8XBI:R,77.30295454545454,70.78126262626263,83.04797979797979,0.9082651154030356,0.9198184678266186,0.9045136717159488,2.363984880805301,2.0686121237314623,2.4922312620142466,80.8724832214765,81.20805369127517,76.92953020134229
8K9P,monomer,8K9P:A,96.3063492063492,95.78412698412698,94.0952380952381,0.9905503397942252,0.9909568893954608,0.9863999161738224,0.4057025234607587,0.3972797423315115,0.4942542621306082,100.0,99.79838709677419,98.99193548387098
8WIK,monomer,8WIK:A,95.66774798927614,93.52600536193027,93.45576407506702,0.9881158978141203,0.9836426959459802,0.983161654912395,0.8170646481872318,0.9336142195627232,0.9299967128360288,96.7032967032967,94.8489010989011,94.36813186813187
8HTG,monomer,8HTG:A,90.33455696202532,86.85635443037975,93.98987341772153,0.9856852369992428,0.972161480772472,0.9773842743781692,0.8701104734699295,1.2482450347888852,1.1301342277097366,96.76204819277108,92.92168674698794,94.50301204819277
8AP5,monomer,8AP5:A,51.26190476190476,50.03984126984127,38.84126984126984,0.3139623830133217,0.2663631706070266,0.2311775580795148,9.789245350934772,9.709130280474003,11.321097547827014,27.38095238095238,28.57142857142857,22.61904761904762
8OK3,monomer,8OK3:A,91.43384,76.35456,74.912,0.9049722156672252,0.8460955773988493,0.8616213613814938,1.5334409781909184,2.4902514574797494,2.0533121520809754,87.39669421487604,81.19834710743802,83.26446280991736
9AZ9,monomer,9AZ9:A,95.85112,95.02616,91.512,0.9768163093915132,0.977838155069499,0.9693694129688084,0.7788595610925468,0.7706194908398082,0.9436551509380646,98.6,98.6,97.2
8RQ6,monomer,8RQ6:A,92.97903225806452,89.57774193548387,90.38709677419357,0.5605692770559928,0.4896047469731618,0.4830736939765264,3.439776406360668,2.640770246395596,2.755742323184198,70.96774193548387,74.19354838709677,70.96774193548387
8JSJ,monomer,8JSJ:A,86.83118971061093,88.72382636655948,94.40192926045016,0.9108890956870148,0.9043000885920522,0.8942063525497325,2.056494518880505,2.048410057025261,2.132737128106377,89.92537313432835,89.17910447761193,87.68656716417911
8F5H,monomer,8F5H:A,94.51294964028776,89.34892086330935,89.66906474820144,0.982682935184095,0.9749066476382796,0.9742277419704568,0.5698676428023357,0.7154210749501304,0.7120627072583062,99.03100775193798,97.67441860465117,97.28682170542636
8X2R,monomer,8X2R:A,86.44775423728814,88.08012711864407,90.66525423728812,0.9731119423221668,0.969464664453056,0.89729027947809,1.1465768223774906,1.2554293685750335,2.3157451651123755,95.47619047619047,95.11904761904762,82.5
8CH7,monomer,8CH7:A,91.90341085271318,88.80767441860465,86.04651162790698,0.8660716831393108,0.8526627769171393,0.86539949412631,2.02985339202955,2.598681064849011,1.9750664376528544,80.42635658914728,79.06976744186046,80.62015503875969
8QZO,monomer,8QZO:A,87.19538461538461,85.77796703296703,79.11538461538463,0.9063196769469624,0.8915027568104743,0.8937100527197216,8.131886603070253,8.281037229337262,8.317258373473305,90.5688622754491,87.72455089820359,88.32335329341318
8VSX,monomer,8VSX:A,77.97497461928934,77.79746192893401,74.36040609137055,0.6462668624160011,0.6380540341579223,0.6440665503789496,7.9066432612313235,7.959402410413508,7.484852129522425,44.50549450549451,43.956043956043956,44.50549450549451
8OT2,monomer,8OT2:A,89.66368821292775,85.14916349809886,82.18631178707224,0.9473881700807002,0.920274796984206,0.950333375693859,5.237354352389075,5.169040874021448,4.860557548502618,54.324894514767934,49.15611814345992,57.172995780590725
8V1K,monomer,8V1K:A,86.06090909090909,83.94397129186603,94.35406698564591,0.9461135352876618,0.952595107240656,0.9565575546066868,1.5688946229025589,1.2637441286402824,1.1981112972027628,92.02702702702703,90.81081081081082,92.02702702702703
8C8A,monomer,8C8A:A,45.66025806451613,68.15883870967743,44.774193548387096,0.6655109343765637,0.6605172945922502,0.6170799395983146,10.812489519074209,6.154271869691642,4.614055783020036,60.67415730337078,60.67415730337079,59.8314606741573
8SQX,monomer,8SQX:A,74.23626984126984,77.58015873015873,81.11111111111111,0.594599310669282,0.6006111443631882,0.5860791564089818,7.716156039912786,6.219355961293163,7.630196667191028,51.388888888888886,52.976190476190474,51.98412698412699
9COJ,monomer,9COJ:A,95.13692913385827,91.92748031496065,89.74803149606299,0.897269396694576,0.9041499234365016,0.9038712841729274,3.493539422285122,2.999049196166496,3.070724185234824,90.15748031496062,90.55118110236221,91.14173228346456
8BAU,monomer,8BAU:A,95.66285714285716,90.0837037037037,90.38624338624338,0.9459747610668352,0.9294000512335848,0.9641995431211208,1.433300344223276,2.0047801304420454,1.1625377549978466,90.60846560846561,87.56613756613756,92.46031746031746
8IE8,monomer,8IE8:A,92.19290102389078,90.85754266211605,90.15699658703072,0.9699373135425366,0.9721594459114284,0.9745093623868388,1.2396509959361668,1.1570639306539223,1.14177295926178,93.72727272727272,93.9090909090909,95.0
8BVC,monomer,8BVC:A,73.06333333333333,61.06214285714286,65.38095238095238,0.6693787023295225,0.6331186643605582,0.6482701602750508,1.7617708264284226,2.773811071788165,1.9634164588083,82.14285714285714,71.42857142857143,80.35714285714285
8YEW,monomer,8YEW:A,94.52641891891892,84.77047297297297,89.25,0.9498549101053406,0.908685410379504,0.9160713802456067,1.8038786167255287,2.1898454841383166,2.051810382343352,93.19727891156464,87.24489795918367,89.28571428571428
8VU7,monomer,8VU7:A,93.44688888888888,94.14866666666668,90.57777777777778,0.8529388277287727,0.8445791742682908,0.8212397143077363,1.4355638837336917,1.1900836363133127,1.4711604859881695,93.88888888888889,93.88888888888889,92.22222222222223
8IK1,monomer,8IK1:A,89.45934782608695,87.18078260869565,83.30434782608695,0.971444433272385,0.97132948221798,0.9726649539585436,4.029841035088473,4.0124010035270175,4.004209843636152,57.19512195121952,57.6829268292683,57.92682926829268
8WF5,monomer,8WF5:A,97.41320261437907,96.75601307189542,93.30065359477123,0.9723379841684132,0.9787095675105856,0.9765863436918416,0.8392686030970704,0.7293973892521491,0.7531045237550826,96.71052631578948,97.36842105263158,97.20394736842105
8GQO,monomer,8GQO:A,73.70770491803279,39.97073770491803,38.31147540983606,0.6157036329285142,0.2929701030750902,0.317014893665877,16.38008212619753,19.23075882733848,19.92103384919527,58.25688073394495,22.018348623853214,22.24770642201835
8C3E,monomer,8C3E:A,95.03327586206896,94.33206896551724,89.32758620689656,0.9194516967504152,0.9260811836413112,0.9227989945368829,0.9658640971976477,0.8998041478685546,0.915737502789535,96.81818181818181,97.27272727272727,97.27272727272728
8WU7,monomer,8WU7:A,80.03470588235294,77.50418300653595,89.27777777777777,0.9632514867525368,0.961752104086474,0.956154592611238,1.1720265290972811,1.1893085316110872,1.2685997435857717,92.64018691588785,92.40654205607477,89.95327102803739
8K79,monomer,8K79:A,91.90667832167831,87.82968531468532,82.41258741258741,0.9317344282187368,0.939789086759199,0.9265925877590188,2.5841373770839566,3.1826924678434154,4.229263108032771,87.12121212121212,91.19318181818181,90.53030303030303
8Q4W,monomer,8Q4W:A,95.43698795180724,95.97048192771084,93.3012048192771,0.9801970029514164,0.9802043558132052,0.9804068927893416,0.7317275614673733,0.7259757602716889,0.7362700540777763,97.10365853658537,96.79878048780488,97.2560975609756
8YJC,monomer,8YJC:A,92.18693333333331,72.0888,79.59555555555555,0.9902883908469742,0.7678343349819008,0.9389379447389647,0.576109991934321,7.081293956836208,1.9771091954171085,98.80952380952381,69.52380952380952,90.47619047619048
8IU1,monomer,8IU1:A,95.49684931506847,94.44301369863014,91.95890410958904,0.9914360229740224,0.990980177378272,0.9918657160088368,0.4130505802019049,0.4238662311040037,0.4050641439407618,99.6376811594203,99.6376811594203,99.6376811594203
8RHF,monomer,8RHF:A,91.2478698224852,89.79961538461538,93.48816568047336,0.8196442299323963,0.7994464669383426,0.8099597492600406,10.741035573904282,12.799193409767314,14.431964968161935,78.05810397553518,75.3822629969419,78.13455657492355
8H02,monomer,8H02:A,91.07833333333332,91.4275,84.48809523809524,0.938179312677494,0.9665109274644952,0.9489462448189744,0.9509747901793312,0.6292636781464499,0.8173386810935619,94.9367088607595,97.78481012658227,95.56962025316456
8HB5,monomer,8HB5:A,95.09794701986756,94.44980132450333,90.29801324503312,0.9744465274951604,0.957602081304162,0.9695726203628364,0.756658762542594,1.0399171386295107,0.8608046763605681,96.74657534246575,95.03424657534246,96.57534246575342
8K2P,monomer,8K2P:A,92.71014285714286,87.15517857142856,89.125,0.951691002463757,0.9329726008612758,0.9449486416576156,1.8560816941980536,2.2314541893721667,1.967808462899632,92.37288135593221,87.5,90.99576271186442
8PX1,monomer,8PX1:A,95.29365625,62.226375,71.16875,0.9695770476001088,0.6502709583585318,0.800609556715461,9.728300334188166,12.797298218619805,10.62198864608764,22.95751633986928,16.42156862745098,19.19934640522876
7FY1,monomer,7FY1:A,94.85162962962964,91.45851851851852,91.97777777777776,0.9861098326882654,0.9875348690707692,0.9891505370096806,0.5212574726106237,0.4913176128097763,0.4568324668739975,98.13432835820896,98.88059701492537,99.44029850746269
8PQ0,monomer,8PQ0:A,97.69,96.87062827225132,94.44502617801048,0.9976701443267408,0.994155517725676,0.9953733668466376,0.2460096586105091,0.3912548550733282,0.3474875117671553,100.0,100.0,100.0
8SX2,monomer,8SX2:A,90.31906906906907,88.71522522522523,84.42942942942942,0.857834903218086,0.9136899815563052,0.9212637554234216,6.153819010637196,5.563378149265792,5.434322208114834,78.75399361022365,83.30670926517573,84.98402555910543
8YL9,monomer,8YL9:A,91.14011363636364,83.90482954545455,88.86079545454545,0.9468373319880784,0.9068167936472938,0.9489244211240832,1.843909391907713,2.764183061709215,1.74295071635481,85.11560693641619,78.75722543352602,84.60982658959537
8YJ6,monomer,8YJ6:C,96.73989247311827,96.3531541218638,92.53046594982078,0.988181076895041,0.9671723917184776,0.9663693325741676,0.717994978687796,1.6016830895042624,1.666180616819745,97.57194244604317,94.60431654676259,94.60431654676259
8R9U,monomer,8R9U:A,79.43,81.47784366576819,84.5579514824798,0.9443926184205732,0.9783489231288992,0.9750083815518652,2.773475884698087,1.145284607291874,1.1383803873920413,91.75531914893617,95.39007092198581,94.23758865248226
8R5K,monomer,8R5K:A,97.2884375,96.91015625,91.5,0.9815403624162212,0.9811922370619977,0.9841503921482092,0.6181088378833579,0.6115620651804671,0.565298053812196,98.2421875,98.2421875,98.2421875
8EU5,monomer,8EU5:A,63.28493710691824,38.70990566037736,44.50943396226415,0.6437593651056722,0.4781719969751031,0.5636168154948937,10.842208966448045,18.477889201606672,17.43131745844895,50.47169811320755,30.424528301886795,38.9937106918239
8JTN,monomer,8JTN:A,95.74068965517242,94.63241379310344,92.6551724137931,0.9539287525250628,0.9512466437677586,0.9527017726213411,1.2603883632884776,1.2591621763249243,1.267218870795624,97.80701754385964,97.80701754385964,97.36842105263158
8GMM,monomer,8GMM:A,92.59892857142856,64.82130952380952,68.2420634920635,0.960054225391598,0.7181983937604646,0.8628289671812853,2.5654962170973405,13.185134424589144,3.389800925492338,94.82758620689654,61.422413793103445,78.98706896551724
8K4M,monomer,8K4M:A,86.06401459854014,39.15,36.11678832116788,0.9018166677912248,0.3649942235519081,0.304763654795708,2.0191717815524384,17.465034232863886,16.81107499072437,89.31451612903226,19.95967741935484,21.169354838709676
8B5D,monomer,8B5D:A,96.6172,95.2116,92.55555555555556,0.74583690129165,0.7272554137236663,0.6927916183011538,3.741859444933561,3.995468592131001,4.427244966967575,70.51569506726457,70.85201793721973,69.84304932735427
8SDV,monomer,8SDV:A,94.12629722921916,91.4371032745592,94.54659949622166,0.9980199250371504,0.994883337724432,0.991753158554202,0.321908006326149,0.5053636159935655,0.6346847585418848,99.72222222222223,99.44444444444444,98.05555555555556
8THA,monomer,8THA:A,86.14533742331288,89.64196319018404,79.33128834355828,0.9601049556277425,0.944551549791061,0.9388560681080088,0.7317809872474961,0.8662599282479437,0.9086531437593898,97.40259740259741,95.77922077922078,95.12987012987013
8QNJ,monomer,8QNJ:A,91.4386153846154,89.48815384615385,85.1076923076923,0.4093247287622304,0.4426005487676356,0.4523962231770913,8.031088438044232,8.36498716759806,8.024458455792786,46.53846153846154,46.92307692307692,50.0
9CE9,monomer,9CE9:A,93.8804761904762,94.38657142857144,90.6952380952381,0.8361791627437369,0.8383699460672496,0.8376158924585343,5.39903500605211,4.488505727834684,4.909971920845553,81.19047619047619,80.71428571428571,80.95238095238095
7YRS,monomer,7YRS:A,95.4343944636678,87.25346020761246,86.62975778546713,0.9921302369692252,0.9612827307379288,0.9729152482828348,0.5833384691583391,1.4539020718852762,1.0906805241854542,99.01433691756273,89.69534050179212,93.01075268817205
8BDY,monomer,8BDY:A,93.0799043062201,86.68133971291866,82.54545454545455,0.977501286391086,0.9480796885217586,0.972964594284256,1.035969059670713,1.807639127822146,1.121912886470669,96.97368421052632,91.71052631578948,96.71052631578948
8UXS,monomer,8UXS:A,94.45463343108504,90.58557184750732,87.58944281524926,0.9876909651195922,0.9782571020078998,0.9895693554273384,0.8400926098826967,1.1669375513681737,0.7210534803667157,97.66355140186916,95.24922118380063,97.35202492211837
8QQ5,monomer,8QQ5:A,93.82085585585584,91.93522522522522,89.66666666666666,0.963752599149991,0.9756749905781792,0.9732685783496232,1.5725850264422718,0.938421188140707,1.010469349052322,95.47511312217195,95.47511312217195,95.02262443438914
8P66,monomer,8P66:B,79.67592592592592,76.12074074074074,67.53703703703704,0.5639373469719694,0.6080058498663083,0.5844285090597682,10.783512634850007,10.768731580827616,7.329407580907432,62.96296296296296,66.2037037037037,66.2037037037037
8QWZ,monomer,8QWZ:A,96.69692307692308,93.10988165680472,89.65384615384615,0.9931706953839023,0.9669677245321592,0.9811016771991976,0.5540365513746494,2.4553233075702003,1.3263783586587494,98.56060606060606,94.24242424242425,96.81818181818183
8UAK,monomer,8UAK:A,92.0530790960452,91.53429378531074,86.38135593220339,0.9664123836105368,0.9648407899310134,0.9463706593717393,5.826811301064962,5.894258625416647,5.9074601892066525,36.206896551724135,37.460815047021946,35.18808777429467
8GA2,monomer,8GA2:A,97.5194827586207,97.1619827586207,94.70689655172414,0.9934670497876472,0.99384518474619,0.9940775649198472,0.3243276745767725,0.3164881935569713,0.3090350473572913,100.0,99.7844827586207,100.0
8IQJ,monomer,8IQJ:A,87.22109677419355,34.37625806451613,34.961290322580645,0.96152960602144,0.3080024496600494,0.3282385663230987,0.9930189421635052,13.981955093735676,15.21828747081716,95.43650793650794,25.3968253968254,25.198412698412696
8B7T,monomer,8B7T:A,82.83948051948052,82.92480519480519,75.48051948051948,0.7151812028430816,0.7526849024525496,0.7412894960876328,7.857848189652922,5.500711870483622,15.077792648965062,72.72727272727273,75.64935064935065,75.97402597402598
8JPE,monomer,8JPE:Q,93.02773371104816,88.44617563739376,96.60056657223797,0.9808048042334258,0.9633422481169108,0.9812793410948022,0.9657581508294536,1.46809866062089,0.9768897236014804,94.2429022082019,88.09148264984228,93.92744479495268
8FM8,monomer,8FM8:A,84.58259776536313,81.97013966480446,26.21787709497207,0.9584096820345904,0.9372861041759308,0.3442500144177611,1.769992626540302,2.594220415022229,25.135287392921185,92.16417910447761,87.68656716417911,17.686567164179106
8EHD,monomer,8EHD:A,86.13984251968503,84.01511811023622,75.75590551181102,0.9099652662929044,0.918220344311182,0.9189808958452852,2.323995025736928,3.55452003313594,3.2393979042080088,92.07920792079207,92.82178217821782,92.57425742574257
8TRY,monomer,8TRY:A,94.34611888111888,89.55933566433566,83.41258741258741,0.957592498368258,0.9650920125998154,0.9731544052090586,1.4331659802012378,1.288562384632532,1.0618014820219632,89.53068592057761,91.06498194945848,92.50902527075812
8B2S,monomer,8B2S:A,91.0822448979592,85.34302040816327,88.93469387755101,0.6752015640485052,0.6498806491787191,0.6856969070808874,12.60560962828879,12.974652477332471,9.989211072494127,65.625,61.97916666666667,63.02083333333333
8OUM,monomer,8OUM:A,93.17612359550562,91.21522471910112,86.50561797752809,0.9883666444660772,0.9887962489110144,0.986869316325727,0.5308271308873358,0.5208382014877206,0.5647838310541499,98.80239520958084,98.95209580838323,98.65269461077844
8JN0,monomer,8JN0:A,96.82359550561796,96.81325842696629,93.87640449438202,0.9783442708619268,0.9414641935041486,0.974203609928059,0.5653036248591337,1.2150234563514442,0.6325244703960414,99.43820224719101,95.50561797752809,99.15730337078652
8V1J,monomer,8V1J:A,39.01391666666667,40.213,38.56666666666666,0.4454824112409759,0.2757136095673614,0.3558782921139168,11.524104302979396,15.597269439361764,14.538514657125123,36.52173913043478,24.347826086956523,28.26086956521739
8QJT,monomer,8QJT:A,95.829918699187,95.67463414634146,90.58536585365854,0.972240377164888,0.9690011806417612,0.97298229673694,1.216324062319141,1.1753996277569174,1.1515664500659373,98.00884955752213,97.78761061946902,97.78761061946902
8J8I,monomer,8J8I:A,62.65385714285714,50.35178571428571,50.02142857142857,0.1800127995585933,0.2302172058001613,0.1828825757792193,34.76867944509864,26.939025438783524,43.05858267597093,12.954545454545453,17.5,12.954545454545453
8QXI,monomer,8QXI:A,88.20875,78.99175,82.6125,0.5054631579210126,0.4940403580123109,0.5086127911046697,7.407373750469133,8.315749331669746,7.590125233501807,50.32051282051282,47.11538461538461,50.96153846153846
8YGZ,monomer,8YGZ:A,94.36812101910829,92.2642356687898,89.01592356687898,0.9778005976990546,0.9787531616601086,0.979480845602665,4.259448230401572,4.255761107840335,4.246023765079628,54.05172413793103,54.91379310344827,56.810344827586206
8P08,monomer,8P08:A,95.96106194690266,96.7397640117994,91.94690265486726,0.9768120277695854,0.979688293849614,0.9772706983642084,1.116526667251634,1.06705238697823,1.1225281611611349,92.68656716417911,94.25373134328358,93.35820895522387
8AT0,monomer,8AT0:A,95.48394285714286,95.31697142857143,92.33428571428573,0.9924180855805362,0.9904553046579888,0.986806882579044,0.6263048840796067,0.7164646696386971,0.8072242471494073,98.46041055718476,98.24046920821114,96.11436950146627
8SSK,monomer,8SSK:A,68.4812893081761,77.12987421383647,67.0440251572327,0.4686646523581864,0.5746602012583795,0.4719709106295605,22.464650145039496,16.6663903934095,20.9957010137128,45.888157894736835,47.69736842105264,45.559210526315795
8QUA,monomer,8QUA:A,93.4709693877551,91.13989795918368,95.1734693877551,0.9573478492382776,0.9524526291241922,0.9568614357222324,1.2957560217992228,1.365794703941084,1.2529544143355436,93.68131868131869,92.85714285714286,92.99450549450549
8EHC,monomer,8EHC:A,93.50938144329896,93.81381443298967,91.0618556701031,0.9364054786879292,0.9220996430778196,0.9388558454829646,5.738809309185093,5.711882103538733,5.721726477344625,45.83333333333333,46.354166666666664,46.09375
8BMV,monomer,8BMV:A,88.04489130434783,83.94920289855072,89.30434782608697,0.8985166297810276,0.8577017056691952,0.924371245307143,2.2346603897476824,2.664883279506454,1.887452600258292,77.24489795918366,72.0408163265306,81.63265306122449
8CIT,monomer,8CIT:A,95.84244956772336,95.27628242074928,91.0749279538905,0.9482568703705454,0.9467882701914112,0.9468574984839588,2.0368872140448437,1.834954754068833,2.052918573025063,90.625,88.4672619047619,90.17857142857142
8JVZ,monomer,8JVZ:A,92.32301886792452,87.18716981132076,84.33962264150944,0.9069176879196604,0.9152585544802428,0.8768837364951787,0.7962257006499127,0.7480357084472731,1.0394018175062645,95.5,96.5,95.0
8GHI,monomer,8GHI:A,93.48748299319728,89.43568027210884,91.20068027210884,0.9227674915615004,0.9262266939942506,0.921137465255396,2.230535439873469,2.082218990876028,2.2884301254557897,85.18181818181817,85.18181818181819,85.36363636363636
8ZEY,monomer,8ZEY:A,94.11014705882351,64.49529411764706,57.26470588235294,0.9813163280831392,0.419604476524296,0.5638876828611408,0.3898439029475233,9.113718773621246,4.296657450303151,99.609375,44.921875,58.59375
9BJ0,monomer,9BJ0:A,91.63828467153284,33.20536496350365,38.77372262773723,0.9424230639393756,0.2263390731295529,0.34287978854697,1.5545403583744497,19.975957284828656,15.341842854769135,83.33333333333333,10.440613026819923,19.923371647509576
8EB9,monomer,8EB9:A,59.62315789473684,35.11715789473684,34.4,0.798420735143894,0.2638219211724913,0.2634633887886794,5.320978863676295,13.374718571712233,13.828292411540131,76.12359550561797,20.786516853932582,14.04494382022472
8QAM,monomer,8QAM:B,96.42107623318384,93.66313901345292,87.60986547085203,0.9958853608534444,0.9485395022928318,0.9694525823550342,0.3547648556994286,1.393561619315857,1.0260417572617788,99.77064220183486,87.8440366972477,92.66055045871559
8FTX,monomer,8FTX:A,78.69719626168224,68.77836448598131,75.58878504672897,0.5458955054143909,0.6650207296060031,0.6430902889915663,23.775694556153272,12.751194363977891,13.239473337778598,41.23831775700934,55.490654205607484,52.33644859813084
8WJY,monomer,8WJY:A,88.00138263665595,89.76093247588425,83.79099678456592,0.9462990172175272,0.9503212924159196,0.9469418697304838,5.182978434080378,5.019554697123885,2.7499849937685816,92.95532646048109,93.21305841924398,91.06529209621992
8QZD,monomer,8QZD:A,91.9324523160763,89.05457765667575,83.68392370572208,0.9965190229482817,0.9883963661803924,0.9815364823982904,0.4055429172966218,0.7338670155194906,1.007135498608811,99.609375,97.1875,95.703125
8IY4,monomer,8IY4:A,93.2945918367347,91.7638775510204,96.44897959183672,0.9943567542976726,0.9949991460839388,0.9942452311877658,0.4520735087947692,0.4248814172040898,0.4601528942810298,99.32692307692308,99.8076923076923,99.42307692307692
8BO9,monomer,8BO9:A,88.7385635359116,88.14651933701657,81.03314917127071,0.923149255644844,0.9569525624033136,0.964442823219075,1.7944499459755427,1.345426444226764,1.380677853300595,88.79310344827586,92.67241379310344,94.10919540229885
8QXQ,monomer,8QXQ:A,87.52962732919255,87.07813664596273,89.41304347826087,0.9316438075741224,0.9148101702633,0.9490130677381728,4.775656402665646,4.579687573689172,2.508998981424577,90.78125,85.625,90.859375
8SWZ,monomer,8SWZ:A,90.5096138996139,80.13718146718146,80.89575289575289,0.8701895820512725,0.7914173104676291,0.7630401938635578,7.072249992730291,11.322281881884935,11.574287076282188,84.4758064516129,74.09274193548387,71.875
8C8F,monomer,8C8F:A,94.53343434343434,94.23684343434344,89.73737373737374,0.8218401431100418,0.8331764714447792,0.8366432262807396,3.6899138231325086,3.642834595355017,3.450561154358766,70.33783783783784,71.35135135135135,71.41891891891892
8HOD,monomer,8HOD:A,90.31196319018404,86.04438650306749,93.70245398773008,0.915653980047056,0.933336745221273,0.911981749251189,2.898610156720056,2.652847042087226,2.7804417267519246,82.07885304659499,87.1863799283154,82.25806451612902
8F1B,monomer,8F1B:A,88.2891875,77.4963125,82.05,0.9563255922447842,0.9431587696792834,0.9554549162531772,1.0481474001708777,1.4250072404185867,1.207128806648499,94.11764705882354,92.83088235294116,95.22058823529412
8ATK,monomer,8ATK:A,89.89720338983051,89.51415254237288,81.96610169491525,0.7718974873434721,0.777680938514083,0.7669346200312102,2.821359564486265,2.751670136777341,2.752124383189784,71.81818181818181,72.5,71.36363636363636
8JOT,monomer,8JOT:A,86.79686440677966,84.16064971751412,83.25423728813558,0.982567375114375,0.9381915138508988,0.872290068631496,1.1430356511325543,4.767400132125808,8.531306387302635,96.73202614379085,89.86928104575163,80.55555555555556
8Y4U,monomer,8Y4U:A,93.7853846153846,92.60814814814816,92.83475783475782,0.9533300088676266,0.951363073214846,0.9564748929916336,1.821854333315572,1.8728603548232792,1.7069382259635926,89.26174496644296,89.34563758389261,90.35234899328859
8U4W,monomer,8U4W:A,94.52652,92.98012,89.908,0.9876682055156512,0.986265861563468,0.9826595922702016,0.758141744334626,0.7783633561966591,0.9754674787268148,98.19148936170214,97.65957446808511,97.44680851063829
8OKV,monomer,8OKV:A,95.95786786786786,88.77120120120121,90.6216216216216,0.9910781809181314,0.9699290894997734,0.9879129358981932,0.6322953737999827,1.6593547812525924,0.7356534693016978,98.4423676012461,93.45794392523364,96.65109034267913
